ID,VULN_ID,VULN_TYPE,AFFECTED_PRODUCT,KB_ID,VULN_DETAILS,KB_DETAILS
1047,CVE-2018-8453,Privilege Escalation,Windows Server 2019,KB4464330,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4464330
1048,CVE-2018-8453,Privilege Escalation,Windows Server 2012 R2 Server Core,KB4462926,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462926
1049,CVE-2018-8453,Privilege Escalation,Windows Server 2012 R2 Server Core,KB4462941,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462941
1050,CVE-2018-8453,Privilege Escalation,Windows Server 2012 R2,KB4462926,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462926
1051,CVE-2018-8453,Privilege Escalation,Windows Server 2012 R2,KB4462941,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462941
1052,CVE-2018-8453,Privilege Escalation,Windows Server 2012 Server Core,KB4462929,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462929
1053,CVE-2018-8453,Privilege Escalation,Windows Server 2012 Server Core,KB4462931,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462931
1054,CVE-2018-8453,Privilege Escalation,Windows Server 2012,KB4462929,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462929
1055,CVE-2018-8453,Privilege Escalation,Windows Server 2012,KB4462931,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462931
1056,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB4462923,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462923
1057,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB4462915,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462915
1058,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB4462923,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462923
1059,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB4462915,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462915
1060,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB4462923,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462923
1061,CVE-2018-8453,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB4462915,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462915
1062,CVE-2018-8453,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB4463097,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463097
1063,CVE-2018-8453,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB4463104,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463104
1064,CVE-2018-8453,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB4463097,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463097
1065,CVE-2018-8453,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB4463104,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463104
1066,CVE-2018-8453,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB4463097,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463097
1067,CVE-2018-8453,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB4463104,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463104
1068,CVE-2018-8453,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB4463097,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463097
1069,CVE-2018-8453,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB4463104,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463104
1070,CVE-2018-8453,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB4463097,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463097
1071,CVE-2018-8453,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB4463104,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4463104
1072,CVE-2018-8453,Privilege Escalation,Windows RT 8.1,KB4462926,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462926
1073,CVE-2018-8453,Privilege Escalation,Windows 8.1 x64-based,KB4462926,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462926
1074,CVE-2018-8453,Privilege Escalation,Windows 8.1 x64-based,KB4462941,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462941
1075,CVE-2018-8453,Privilege Escalation,Windows 8.1 32-bit,KB4462926,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462926
1076,CVE-2018-8453,Privilege Escalation,Windows 8.1 32-bit,KB4462941,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462941
1077,CVE-2018-8453,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB4462923,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462923
1078,CVE-2018-8453,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB4462915,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462915
1079,CVE-2018-8453,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB4462923,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462923
1080,CVE-2018-8453,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB4462915,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462915
1081,CVE-2018-8453,Privilege Escalation,Windows Server 2016 Server Core,KB4462917,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462917
1082,CVE-2018-8453,Privilege Escalation,Windows Server 2016,KB4462917,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462917
1083,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1607 x64-based,KB4462917,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462917
1084,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1607 32-bit,KB4462917,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462917
1085,CVE-2018-8453,Privilege Escalation,Windows 10 32-bit,KB4462922,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462922
1086,CVE-2018-8453,Privilege Escalation,Windows 10 x64-based,KB4462922,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462922
1087,CVE-2018-8453,Privilege Escalation,Windows Server version 1709 Server Core,KB4462918,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462918
1088,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1709 x64-based,KB4462918,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462918
1089,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1709 32-bit,KB4462918,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462918
1090,CVE-2018-8453,Privilege Escalation,Windows Server version 1803 Server Core,KB4462919,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462919
1091,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1803 x64-based,KB4462919,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462919
1092,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1803 32-bit,KB4462919,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462919
1093,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1703 x64-based,KB4462937,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462937
1094,CVE-2018-8453,Privilege Escalation,Windows 10 Version 1703 32-bit,KB4462937,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8453,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4462937
1095,CVE-2018-8639,Privilege Escalation,Windows 10 Version 1709 ARM64-based,KB4471329,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471329
1096,CVE-2018-8639,Privilege Escalation,Windows 10 Version 1803 ARM64-based,KB4471324,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471324
1097,CVE-2018-8639,Privilege Escalation,Windows Server 2019 Server Core,KB4471332,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471332
1098,CVE-2018-8639,Privilege Escalation,Windows Server 2019,KB4471332,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471332
1099,CVE-2018-8639,Privilege Escalation,Windows 10 Version 1809 ARM64-based,KB4471332,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471332
1100,CVE-2018-8639,Privilege Escalation,Windows 10 Version 1809 x64-based,KB4471332,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471332
1101,CVE-2018-8639,Privilege Escalation,Windows 10 Version 1809 32-bit,KB4471332,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471332
1102,CVE-2018-8639,Privilege Escalation,Windows Server 2012 R2 Server Core,KB4471320,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471320
1103,CVE-2018-8639,Privilege Escalation,Windows Server 2012 R2 Server Core,KB4471322,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471322
1104,CVE-2018-8639,Privilege Escalation,Windows Server 2012 R2,KB4471320,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471320
1105,CVE-2018-8639,Privilege Escalation,Windows Server 2012 R2,KB4471322,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471322
1106,CVE-2018-8639,Privilege Escalation,Windows Server 2012 Server Core,KB4471330,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471330
1107,CVE-2018-8639,Privilege Escalation,Windows Server 2012 Server Core,KB4471326,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471326
1108,CVE-2018-8639,Privilege Escalation,Windows Server 2012,KB4471330,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471330
1109,CVE-2018-8639,Privilege Escalation,Windows Server 2012,KB4471326,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471326
1110,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB4471318,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471318
1111,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB4471328,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471328
1112,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB4471318,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471318
1113,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB4471328,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471328
1114,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB4471318,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471318
1115,CVE-2018-8639,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB4471328,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471328
1116,CVE-2018-8639,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB4471325,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471325
1117,CVE-2018-8639,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB4471319,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471319
1118,CVE-2018-8639,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB4471325,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471325
1119,CVE-2018-8639,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB4471319,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471319
1120,CVE-2018-8639,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB4471325,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471325
1121,CVE-2018-8639,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB4471319,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471319
1122,CVE-2018-8639,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB4471325,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471325
1123,CVE-2018-8639,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2 Server Core,KB4471319,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471319
1124,CVE-2018-8639,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB4471325,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471325
1125,CVE-2018-8639,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB4471319,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471319
1126,CVE-2018-8639,Privilege Escalation,Windows RT 8.1,KB4471320,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2018-8639,https://www.catalog.update.microsoft.com/Search.aspx?q=KB4471320
